Lon,Lat,Mask,Conf,brt_t13(K),frp(MW),line,sample,Sat,YearDay,Hour
30.313456,-26.829664,8,63,326.672760,19.868687,157,2628,NDE,2018312,1103
30.321659,-26.828907,8,75,317.098480,10.053587,163,2626,NDE,2018312,1103
30.314753,-26.829519,9,87,332.062286,25.523626,163,2627,NDE,2018312,1103
30.510393,-26.770336,9,89,335.166718,31.105379,167,2598,NDE,2018312,1103
30.503553,-26.770931,7,21,306.165649,5.522905,167,2599,NDE,2018312,1103
30.516031,-26.759415,8,66,311.436371,8.694068,168,2597,NDE,2018312,1103
30.509232,-26.759998,9,86,330.590332,25.837118,168,2598,NDE,2018312,1103
30.116070,-26.752604,8,54,315.348724,8.770973,178,2653,NDE,2018312,1103
30.363722,-26.699015,9,84,326.724152,19.736814,181,2617,NDE,2018312,1103
30.509171,-26.634048,9,82,323.509613,17.787916,186,2595,NDE,2018312,1103
30.502617,-26.634602,8,78,319.657654,14.307531,186,2596,NDE,2018312,1103
29.477549,-26.508438,8,68,314.188019,7.714886,218,2732,NDE,2018312,1103
30.388969,-26.390491,9,82,323.719482,17.882658,228,2606,NDE,2018312,1103
30.394718,-26.379513,9,87,331.343658,25.199871,229,2605,NDE,2018312,1103
30.387959,-26.380112,9,83,325.364563,18.795292,229,2606,NDE,2018312,1103
30.260845,-26.359739,9,83,325.042938,19.161850,232,2624,NDE,2018312,1103
30.668966,-26.153797,8,33,301.002563,8.044361,260,2559,NDE,2018312,1103
46.990208,-23.715345,9,91,340.113861,49.659721,263,743,NDE,2018312,1103
47.018406,-23.699806,9,94,364.006256,116.633186,264,740,NDE,2018312,1103
46.997726,-23.704090,9,91,339.876495,47.591484,264,742,NDE,2018312,1103
30.557198,-26.112429,8,66,308.241425,6.627182,265,2574,NDE,2018312,1103
30.205175,-26.100922,8,44,310.978394,8.520928,269,2626,NDE,2018312,1103
47.092037,-23.625870,7,13,304.764465,6.047872,270,732,NDE,2018312,1103
47.083576,-23.626612,8,59,309.500397,10.243670,275,732,NDE,2018312,1103
30.204145,-26.101450,8,52,311.540894,9.765534,275,2625,NDE,2018312,1103
47.026272,-23.531025,8,45,309.674927,9.145165,286,735,NDE,2018312,1103
47.028263,-23.528883,8,73,318.646881,17.728178,291,734,NDE,2018312,1103
47.017052,-23.531172,8,71,316.652161,15.744550,291,735,NDE,2018312,1103
47.036526,-23.468573,9,100,371.365936,151.534744,297,732,NDE,2018312,1103
47.126789,-23.291286,8,74,320.725739,22.993824,323,719,NDE,2018312,1103
29.583012,-25.829073,8,65,309.906067,7.197747,324,2703,NDE,2018312,1103
29.575449,-25.829729,8,73,315.078979,11.154589,324,2704,NDE,2018312,1103
30.219898,-25.741068,8,70,311.582886,7.099807,327,2614,NDE,2018312,1103
30.206497,-25.742264,8,63,310.605194,6.462009,327,2616,NDE,2018312,1103
30.199951,-25.742844,8,76,316.239319,10.573048,327,2617,NDE,2018312,1103
30.129515,-25.675573,8,76,315.899628,11.560911,340,2625,NDE,2018312,1103
30.174423,-25.629404,8,74,314.228760,10.116779,344,2618,NDE,2018312,1103
30.168068,-25.629972,8,71,311.682281,8.157099,344,2619,NDE,2018312,1103
47.053364,-23.119009,9,80,326.323059,27.385164,347,721,NDE,2018312,1103
47.090702,-23.081526,8,66,335.271454,43.791092,350,717,NDE,2018312,1103
47.095898,-23.090075,7,29,311.435913,10.158785,354,716,NDE,2018312,1103
47.056244,-23.068556,9,87,334.690735,43.683914,357,719,NDE,2018312,1103
47.045464,-23.070765,8,55,312.241913,10.658010,357,720,NDE,2018312,1103
47.023647,-23.025986,8,53,311.492981,8.411468,362,721,NDE,2018312,1103
45.150932,-23.150734,8,51,323.132080,15.324524,398,912,NDE,2018312,1103
45.149715,-23.147154,8,54,327.807770,17.359287,402,911,NDE,2018312,1103
45.141125,-23.148798,7,28,323.942200,12.360839,402,912,NDE,2018312,1103
45.147453,-23.138870,9,99,358.604614,67.942307,403,911,NDE,2018312,1103
45.139206,-23.140438,9,100,366.283966,86.758209,403,912,NDE,2018312,1103
45.131245,-23.141964,8,57,328.927521,17.187365,403,913,NDE,2018312,1103
32.175365,-24.995552,8,70,315.716736,9.570498,410,2409,NDE,2018312,1103
47.117218,-22.591124,8,58,312.044800,8.242492,424,701,NDE,2018312,1103
46.958321,-22.604219,8,67,315.964905,11.856542,426,715,NDE,2018312,1103
47.931828,-22.136236,8,53,305.788025,3.852653,468,612,NDE,2018312,1103
44.156471,-22.806055,8,50,317.021729,4.029768,480,1015,NDE,2018312,1103
44.162560,-22.780167,8,60,319.180542,5.912616,483,1014,NDE,2018312,1103
46.085617,-22.328886,8,68,320.053162,7.368774,492,787,NDE,2018312,1103
45.517601,-22.080715,8,69,326.436188,12.916897,548,836,NDE,2018312,1103
44.375027,-22.298035,8,73,327.132141,8.430882,548,973,NDE,2018312,1103
27.522711,-24.516953,9,88,334.178375,44.319321,549,2915,NDE,2018312,1103
44.386127,-22.236788,8,74,328.003998,10.904809,555,970,NDE,2018312,1103
45.550743,-21.982943,8,48,323.779175,8.994550,558,830,NDE,2018312,1103
45.626831,-21.978636,8,51,325.620544,11.017966,561,821,NDE,2018312,1103
45.551575,-21.984001,8,63,323.892029,8.472129,562,829,NDE,2018312,1103
44.983902,-22.048508,8,74,330.113831,13.463490,567,893,NDE,2018312,1103
43.460594,-22.192564,8,44,319.502686,11.984568,587,1062,NDE,2018312,1103
44.802032,-21.922125,8,77,330.496216,12.718802,589,910,NDE,2018312,1103
44.801140,-21.918571,8,59,331.531433,13.069784,593,909,NDE,2018312,1103
47.493561,-21.358896,9,83,335.849915,28.291660,596,639,NDE,2018312,1103
44.269699,-21.992071,8,41,322.686035,6.909546,596,975,NDE,2018312,1103
45.262646,-21.741238,8,62,323.040955,8.521356,603,853,NDE,2018312,1103
47.759922,-21.217995,8,73,319.818909,13.691438,604,594,NDE,2018312,1103
44.157318,-21.937489,8,74,330.558990,14.162142,605,988,NDE,2018312,1103
43.540215,-22.045233,8,64,329.961792,22.384510,606,1051,NDE,2018312,1103
43.543541,-22.048813,7,19,320.679413,10.323780,608,1050,NDE,2018312,1103
43.533054,-22.050690,8,74,326.849548,18.183842,608,1051,NDE,2018312,1103
47.757637,-21.216660,8,57,318.013641,11.937072,610,593,NDE,2018312,1103
43.558064,-22.013912,8,54,324.898102,13.496674,612,1048,NDE,2018312,1103
43.547565,-22.015812,8,39,322.326813,10.657022,612,1049,NDE,2018312,1103
47.230648,-21.273357,8,66,314.919708,14.371876,615,657,NDE,2018312,1103
44.875774,-21.734289,9,80,332.687897,17.049921,616,895,NDE,2018312,1103
44.867390,-21.735905,8,70,328.411804,11.155811,616,896,NDE,2018312,1103
44.544178,-21.780413,8,65,324.031738,8.867657,618,935,NDE,2018312,1103
34.608982,-23.311296,8,60,317.230072,9.791013,621,2115,NDE,2018312,1103
44.872902,-21.682016,8,58,330.379333,13.027383,622,894,NDE,2018312,1103
44.553242,-21.744194,8,59,331.120178,14.448446,622,933,NDE,2018312,1103
44.553608,-21.747770,8,55,327.215790,9.203974,625,932,NDE,2018312,1103
44.872231,-21.679384,8,78,330.686310,12.555439,626,893,NDE,2018312,1103
44.725712,-21.680796,8,72,326.782623,8.813487,629,910,NDE,2018312,1103
44.846069,-21.640360,8,65,323.829285,5.811306,631,895,NDE,2018312,1103
44.310989,-21.699337,8,75,328.221985,10.117438,636,960,NDE,2018312,1103
43.706638,-21.813194,7,25,318.050476,7.009920,636,1030,NDE,2018312,1103
44.022675,-21.720255,8,53,320.739685,9.449440,643,996,NDE,2018312,1103
47.202377,-21.072359,7,21,311.230652,8.259552,646,654,NDE,2018312,1103
47.705723,-20.956947,8,74,317.454742,9.700489,647,589,NDE,2018312,1103
47.247887,-21.052591,8,37,311.414581,6.552208,647,650,NDE,2018312,1103
47.374229,-20.994905,8,30,309.139404,4.049243,650,639,NDE,2018312,1103
43.966080,-21.630638,8,31,322.407867,5.521188,658,1000,NDE,2018312,1103
45.332741,-21.365641,8,64,324.382507,11.858370,659,833,NDE,2018312,1103
43.979248,-21.619898,8,69,326.281860,8.805133,659,998,NDE,2018312,1103
44.669353,-21.456829,8,72,327.654907,9.540026,663,909,NDE,2018312,1103
43.653095,-21.630388,8,67,325.526672,12.200308,665,1030,NDE,2018312,1103
45.809963,-21.173811,8,67,323.713654,9.348489,674,779,NDE,2018312,1103
43.932499,-21.511364,8,61,323.610046,5.796719,676,1000,NDE,2018312,1103
48.526733,-20.564939,8,55,316.485962,13.324828,679,462,NDE,2018312,1103
48.519371,-20.566526,8,63,311.858978,9.245368,679,463,NDE,2018312,1103
47.843254,-20.645573,8,62,326.412598,18.913170,685,556,NDE,2018312,1103
47.847664,-20.645128,8,72,315.287170,8.630020,691,554,NDE,2018312,1103
47.840919,-20.646534,9,80,323.702545,15.944262,691,555,NDE,2018312,1103
44.333233,-21.337446,8,75,329.339661,9.281887,691,944,NDE,2018312,1103
47.653076,-20.674791,8,64,310.601044,4.756876,692,583,NDE,2018312,1103
47.831108,-20.550705,8,51,307.156708,3.153182,700,553,NDE,2018312,1103
43.926884,-21.337315,8,79,332.564148,14.932671,700,995,NDE,2018312,1103
43.919361,-21.338728,9,100,363.250366,64.819427,700,996,NDE,2018312,1103
48.201805,-20.417671,8,56,309.090363,6.566680,711,497,NDE,2018312,1103
47.960377,-20.413992,8,74,317.690979,11.315936,716,529,NDE,2018312,1103
47.616253,-20.487770,8,66,313.281097,7.324415,716,580,NDE,2018312,1103
45.283478,-20.957710,8,67,324.804382,11.508310,717,826,NDE,2018312,1103
45.285645,-20.958776,8,48,322.968262,9.051827,721,825,NDE,2018312,1103
47.960384,-20.415733,8,56,317.578857,11.400733,722,528,NDE,2018312,1103
47.621643,-20.485809,8,55,319.269379,12.972980,722,578,NDE,2018312,1103
47.615414,-20.487099,8,46,312.795868,7.135118,722,579,NDE,2018312,1103
44.093685,-21.156235,9,81,333.764313,17.440563,724,967,NDE,2018312,1103
47.554089,-20.446192,9,98,356.848846,65.835182,727,586,NDE,2018312,1103
47.547489,-20.447567,9,99,357.724030,67.763748,727,587,NDE,2018312,1103
48.119961,-20.282280,8,78,321.339508,16.276224,731,502,NDE,2018312,1103
47.363853,-20.432961,8,56,319.670746,9.757619,732,614,NDE,2018312,1103
44.604378,-20.982143,8,66,324.169189,7.269213,733,901,NDE,2018312,1103
44.537403,-20.995083,8,62,322.572144,5.967591,733,909,NDE,2018312,1103
44.526974,-20.988382,8,69,345.096039,35.307053,734,910,NDE,2018312,1103
44.536732,-20.991062,8,53,325.865051,9.679661,737,908,NDE,2018312,1103
44.528183,-20.992659,8,70,347.031799,39.334171,737,909,NDE,2018312,1103
47.361450,-20.430464,7,28,315.427185,8.674322,738,613,NDE,2018312,1103
48.110737,-20.242350,8,65,311.619446,7.598900,741,501,NDE,2018312,1103
47.532364,-20.331221,8,45,312.872711,6.723420,744,584,NDE,2018312,1103
47.931454,-20.202946,9,88,334.748383,30.060320,748,524,NDE,2018312,1103
47.522099,-20.290506,8,67,314.258545,6.801637,748,584,NDE,2018312,1103
47.936337,-20.203970,8,58,319.842224,12.526793,754,522,NDE,2018312,1103
47.929703,-20.205343,8,65,331.996399,26.138641,754,523,NDE,2018312,1103
47.526005,-20.288626,8,50,312.942596,5.113624,754,582,NDE,2018312,1103
47.519249,-20.290014,8,48,311.858368,4.383798,754,583,NDE,2018312,1103
47.497803,-20.251602,8,64,313.354584,5.021313,758,585,NDE,2018312,1103
44.336529,-20.876781,8,64,323.192963,5.841888,758,928,NDE,2018312,1103
48.177608,-20.063934,8,76,319.952637,14.446761,762,485,NDE,2018312,1103
44.630814,-20.777245,8,63,324.865265,8.587073,763,891,NDE,2018312,1103
44.441349,-20.813583,8,76,329.316559,11.868756,763,914,NDE,2018312,1103
47.323975,-20.200163,8,70,316.607086,7.903721,4,608,NDE,2018312,1104
44.572094,-20.741220,8,70,324.557281,7.417296,4,896,NDE,2018312,1104
47.953682,-20.058620,8,65,311.187469,6.049168,5,514,NDE,2018312,1104
47.422009,-20.169334,8,39,310.712677,4.471516,5,592,NDE,2018312,1104
44.405975,-20.763678,8,76,328.673187,10.617034,5,916,NDE,2018312,1104
47.607002,-20.120199,8,74,317.072754,9.385069,6,563,NDE,2018312,1104
47.600723,-20.121508,8,73,316.757233,9.135279,6,564,NDE,2018312,1104
47.380775,-20.167212,8,47,309.659180,4.158504,6,598,NDE,2018312,1104
44.601723,-20.718054,8,67,323.467316,7.296993,6,892,NDE,2018312,1104
44.404274,-20.755320,8,77,329.046417,11.486802,6,916,NDE,2018312,1104
46.414295,-20.354389,8,32,315.650024,11.562094,7,701,NDE,2018312,1104
44.741177,-20.673817,8,75,327.632996,12.920779,8,875,NDE,2018312,1104
44.746380,-20.655024,9,90,343.436401,35.211716,10,874,NDE,2018312,1104
44.361458,-20.711338,9,80,331.481262,15.179755,12,920,NDE,2018312,1104
48.319595,-19.890495,8,55,316.031158,12.620011,13,460,NDE,2018312,1104
48.312080,-19.892136,8,69,340.077728,43.934330,13,461,NDE,2018312,1104
44.355122,-20.682226,8,78,330.113800,13.419947,19,919,NDE,2018312,1104
48.316360,-19.885309,9,89,335.910004,37.087444,20,459,NDE,2018312,1104
48.308681,-19.886936,9,99,359.582520,87.665474,20,460,NDE,2018312,1104
44.240284,-20.651894,8,59,324.790100,10.490544,25,932,NDE,2018312,1104
44.232330,-20.653389,9,98,356.269989,58.465370,25,933,NDE,2018312,1104
44.326820,-20.626867,8,70,330.850952,15.189666,26,921,NDE,2018312,1104
44.318733,-20.628401,9,81,332.934937,18.477692,26,922,NDE,2018312,1104
44.310677,-20.629925,9,81,333.335419,18.930853,26,923,NDE,2018312,1104
44.238571,-20.643597,9,97,355.626678,56.039104,26,932,NDE,2018312,1104
44.230614,-20.645103,9,99,357.981323,61.804146,26,933,NDE,2018312,1104
44.222652,-20.646606,8,43,324.987610,11.101632,26,934,NDE,2018312,1104
44.341274,-20.615438,8,71,325.855713,11.093213,27,919,NDE,2018312,1104
44.317024,-20.620060,9,90,343.832458,34.488453,27,922,NDE,2018312,1104
44.308952,-20.621590,9,90,343.802551,34.152748,27,923,NDE,2018312,1104
44.110573,-20.659224,8,70,325.060059,11.836188,27,948,NDE,2018312,1104
44.603092,-20.556479,8,61,325.418274,8.807524,28,887,NDE,2018312,1104
44.211296,-20.631544,9,100,361.324432,68.312805,28,935,NDE,2018312,1104
44.831463,-20.503273,9,90,343.405060,36.407345,29,860,NDE,2018312,1104
44.209606,-20.623259,8,76,329.072144,14.811521,29,935,NDE,2018312,1104
44.833103,-20.501751,8,57,328.351166,13.905053,33,859,NDE,2018312,1104
44.824215,-20.503424,8,58,329.190948,14.122964,33,860,NDE,2018312,1104
44.318439,-20.580275,9,97,355.319244,55.879875,35,920,NDE,2018312,1104
44.310345,-20.581779,9,89,342.344330,32.935486,35,921,NDE,2018312,1104
44.302254,-20.583288,8,73,327.283356,13.746767,35,922,NDE,2018312,1104
44.810505,-20.479120,8,76,328.993805,14.487923,36,861,NDE,2018312,1104
44.316715,-20.571928,8,78,330.606903,16.045654,36,920,NDE,2018312,1104
44.308617,-20.573442,8,74,327.501831,12.895082,36,921,NDE,2018312,1104
47.693203,-19.896162,7,25,308.138367,3.984155,37,541,NDE,2018312,1104
44.600128,-20.492346,8,73,327.006805,11.444369,39,885,NDE,2018312,1104
44.786255,-20.447926,8,67,324.114410,10.090491,40,863,NDE,2018312,1104
44.389275,-20.514824,8,48,329.846008,13.932531,41,910,NDE,2018312,1104
44.395721,-20.504868,8,55,332.311981,16.146385,42,909,NDE,2018312,1104
44.387535,-20.506432,8,44,331.200500,14.971981,42,910,NDE,2018312,1104
47.871471,-19.781515,9,91,340.893127,42.126789,44,513,NDE,2018312,1104
47.864365,-19.783052,8,59,309.088715,5.832583,44,514,NDE,2018312,1104
44.327126,-20.500544,8,65,323.132812,10.787755,44,917,NDE,2018312,1104
44.319031,-20.502085,8,46,319.000793,6.662004,44,918,NDE,2018312,1104
45.487877,-20.264805,9,96,353.071106,66.416855,45,785,NDE,2018312,1104
45.489731,-20.268881,8,71,350.136414,60.660328,49,784,NDE,2018312,1104
44.648430,-20.428057,8,51,323.733154,9.281109,49,877,NDE,2018312,1104
47.876644,-19.782915,8,54,315.411133,10.801723,50,511,NDE,2018312,1104
47.869675,-19.784353,8,68,337.477570,35.919750,50,512,NDE,2018312,1104
48.243408,-19.672579,8,67,312.708466,7.639390,53,460,NDE,2018312,1104
48.886570,-19.523472,7,0,313.097321,11.563380,54,378,NDE,2018312,1104
48.330914,-19.642630,8,72,316.421814,11.172091,54,448,NDE,2018312,1104
45.137638,-20.271759,8,69,324.189911,9.340296,56,820,NDE,2018312,1104
44.245804,-20.433558,8,76,328.988831,16.711357,57,924,NDE,2018312,1104
45.870033,-20.089293,8,48,318.566925,7.113361,60,743,NDE,2018312,1104
47.943459,-19.646584,8,31,308.138062,6.272751,61,498,NDE,2018312,1104
44.484169,-20.353184,8,71,325.982666,12.546621,61,894,NDE,2018312,1104
45.861649,-20.088474,8,51,322.493011,11.224694,65,743,NDE,2018312,1104
44.483730,-20.350016,8,58,329.311859,15.356920,65,893,NDE,2018312,1104
48.242344,-19.575583,9,99,358.683228,84.680550,68,456,NDE,2018312,1104
48.234852,-19.577164,8,68,314.154694,9.551439,68,457,NDE,2018312,1104
47.941658,-19.638607,8,59,312.464478,8.958973,68,497,NDE,2018312,1104
44.981945,-20.202179,8,59,321.314758,7.809686,71,834,NDE,2018312,1104
44.973164,-20.203861,8,66,322.335052,8.683956,71,835,NDE,2018312,1104
44.854088,-20.208670,8,77,329.414886,16.748587,73,848,NDE,2018312,1104
44.709320,-20.163990,9,100,365.603790,86.393486,85,862,NDE,2018312,1104
48.101444,-19.474558,8,63,311.461639,7.057356,86,470,NDE,2018312,1104
48.094509,-19.476021,8,76,319.771698,14.425219,86,471,NDE,2018312,1104
47.833309,-19.530931,8,68,316.956238,11.548141,86,506,NDE,2018312,1104
48.054211,-19.461992,9,84,328.837494,25.153696,88,476,NDE,2018312,1104
48.045887,-19.463758,9,89,337.462830,37.618088,88,477,NDE,2018312,1104
44.762627,-20.117922,8,65,321.583374,6.633502,89,855,NDE,2018312,1104
48.148792,-19.407827,9,80,324.152283,19.737329,91,462,NDE,2018312,1104
48.140812,-19.409548,9,93,344.212891,50.569309,91,463,NDE,2018312,1104
48.246113,-19.375427,8,66,312.945496,9.059495,92,448,NDE,2018312,1104
44.744907,-20.076395,8,59,329.364441,15.992002,94,856,NDE,2018312,1104
48.241360,-19.382025,8,49,312.434814,8.450157,98,448,NDE,2018312,1104
44.746559,-20.075144,8,70,323.966217,9.697079,98,855,NDE,2018312,1104
48.409500,-19.312195,8,57,310.598602,8.263509,101,425,NDE,2018312,1104
44.821438,-19.997791,8,71,323.822876,10.302794,105,845,NDE,2018312,1104
48.517879,-19.219269,8,36,307.557068,6.826552,107,409,NDE,2018312,1104
48.311207,-19.241068,8,54,316.101746,12.943727,109,435,NDE,2018312,1104
48.303665,-19.242712,8,48,311.891052,9.093691,109,436,NDE,2018312,1104
48.167454,-19.272310,8,50,313.036224,7.610724,109,454,NDE,2018312,1104
48.145325,-19.277096,8,45,312.346436,5.924145,109,457,NDE,2018312,1104
48.137981,-19.278694,8,43,311.784149,5.384191,109,458,NDE,2018312,1104
48.515732,-19.216541,8,47,311.266266,10.010892,114,408,NDE,2018312,1104
48.508507,-19.218069,8,58,320.060547,18.645292,114,409,NDE,2018312,1104
48.308281,-19.237057,8,65,312.358673,8.836210,116,434,NDE,2018312,1104
48.142319,-19.271933,8,57,312.357697,7.008457,116,456,NDE,2018312,1104
47.918026,-19.318785,8,55,308.962585,6.740223,116,486,NDE,2018312,1104
44.843201,-19.921507,8,52,319.634216,6.781881,117,840,NDE,2018312,1104
44.696747,-19.922344,8,50,319.888153,10.632415,120,856,NDE,2018312,1104
49.056316,-19.017368,8,47,309.442627,7.970134,121,341,NDE,2018312,1104
48.325611,-19.175816,8,64,311.795013,7.987003,121,430,NDE,2018312,1104
45.014404,-19.842930,9,83,332.392395,23.293139,122,820,NDE,2018312,1104
45.003300,-19.835920,8,74,324.596710,13.971002,123,821,NDE,2018312,1104
44.912300,-19.853634,9,96,351.939392,59.276142,123,831,NDE,2018312,1104
44.894943,-19.857008,8,51,320.461639,8.312687,123,833,NDE,2018312,1104
44.648079,-19.904779,9,87,338.239380,29.064491,123,861,NDE,2018312,1104
48.142372,-19.169468,8,54,316.403809,11.649616,125,453,NDE,2018312,1104
48.134907,-19.171083,8,33,307.372711,4.623607,125,454,NDE,2018312,1104
45.034592,-19.802189,8,36,316.496948,6.878000,126,817,NDE,2018312,1104
44.889362,-19.830742,8,64,335.245911,26.858408,126,833,NDE,2018312,1104
45.036072,-19.803629,7,16,317.551270,6.865469,130,816,NDE,2018312,1104
44.890411,-19.831175,9,91,344.221924,43.018635,130,832,NDE,2018312,1104
48.142715,-19.174757,8,73,318.202087,14.258826,131,452,NDE,2018312,1104
44.897167,-19.820780,9,83,333.054535,24.258043,131,831,NDE,2018312,1104
44.888550,-19.822409,9,90,341.709259,38.850864,131,832,NDE,2018312,1104
45.041523,-19.784178,9,99,357.966400,77.554344,132,815,NDE,2018312,1104
45.032227,-19.785957,8,53,320.785400,9.528680,132,816,NDE,2018312,1104
44.891762,-19.794456,9,80,329.913818,20.247061,134,831,NDE,2018312,1104
44.898701,-19.784006,8,46,317.291138,6.222507,135,830,NDE,2018312,1104
44.684250,-19.816000,7,20,315.773956,8.364476,136,854,NDE,2018312,1104
44.632263,-19.825926,8,54,316.495331,10.374768,136,860,NDE,2018312,1104
47.939590,-19.138325,8,68,314.396332,9.899958,138,477,NDE,2018312,1104
48.387920,-19.030666,8,66,313.258911,10.320768,139,417,NDE,2018312,1104
48.415539,-19.021303,8,38,309.146515,7.353880,146,412,NDE,2018312,1104
47.913017,-19.103355,8,61,312.139648,7.803085,148,478,NDE,2018312,1104
47.904545,-19.105112,8,78,322.853394,18.021856,148,479,NDE,2018312,1104
44.946712,-19.694038,8,70,321.946991,9.860645,148,822,NDE,2018312,1104
48.181324,-19.035892,8,69,316.098633,12.127838,149,442,NDE,2018312,1104
47.945568,-19.074049,8,67,314.629059,9.283592,150,473,NDE,2018312,1104
48.143703,-19.009529,8,70,316.350708,10.945807,152,446,NDE,2018312,1104
47.953484,-19.038549,8,52,310.893799,6.544992,153,471,NDE,2018312,1104
48.312149,-18.950523,8,64,313.036987,10.366408,154,423,NDE,2018312,1104
48.124329,-18.990801,8,68,315.491486,9.131864,154,448,NDE,2018312,1104
48.464790,-18.905937,8,62,311.401794,11.186539,155,403,NDE,2018312,1104
